ID_LOC,TIME_ZONE,TIMESTAMP,TIMESTAMP_UNIX,TIME,PRESSURE_MSL,TEMPERATURE_2M,TEMPERATURE_80M
id1,GMT,2023-04-24T05:57:36Z,1682315856297,2023-04-29T20:00:00Z,1018.4,21.8,20.8
id1,GMT,2023-04-24T05:57:36Z,1682315856297,2023-04-30T00:00:00Z,1019.1,20.1,19.7
id1,GMT,2023-04-24T05:57:36Z,1682315856297,2023-04-30T04:00:00Z,1016.9,19.7,19.5
id1,GMT,2023-04-24T05:57:36Z,1682315856297,2023-04-30T06:00:00Z,1016.8,20,19.6
id1,GMT,2023-04-24T05:57:36Z,1682315856297,2023-04-30T14:00:00Z,1016,25.2,22.3
id1,GMT,2023-04-24T05:57:36Z,1682315856297,2023-04-30T20:00:00Z,1015.3,21.8,20.8
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-23T03:00:00Z,1014.8,18.6,19.9
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-23T05:00:00Z,1014.6,18.1,19.6
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-23T15:00:00Z,1015.6,22.6,19.8
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-24T00:00:00Z,1017.1,17.1,20.7
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-24T02:00:00Z,1016.2,16.8,20.2
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-25T07:00:00Z,1015.3,15.9,21.3
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-25T13:00:00Z,1015.8,20.7,20.6
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-25T22:00:00Z,1015.1,19.3,20.8
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-26T14:00:00Z,1014,22.2,20
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-26T16:00:00Z,1012.8,22,20.1
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-26T20:00:00Z,1013.1,21,21.7
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-27T05:00:00Z,1012.6,18,21.7
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-27T10:00:00Z,1014.6,21.3,21.6
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-27T14:00:00Z,1013.9,24.4,21.5
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-27T22:00:00Z,1015.4,19.3,20.2
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-27T23:00:00Z,1015.8,18.8,20.6
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-28T00:00:00Z,1015.8,18.6,21.2
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-28T01:00:00Z,1015.4,18.7,21.5
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-29T02:00:00Z,1017.9,24.4,25
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-29T11:00:00Z,1019.8,26.7,24.6
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-29T12:00:00Z,1019.8,27.5,25
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-29T14:00:00Z,1019,27.2,24.4
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-29T19:00:00Z,1017.8,25.2,24
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-30T01:00:00Z,1018.1,24.4,24.9
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-30T07:00:00Z,1016.7,24.4,24.9
id2,GMT,2023-04-24T09:00:18Z,1682326818545,2023-04-30T16:00:00Z,1015.1,26.1,23.6
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-23T14:00:00Z,1016.4,20.4,20.3
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-23T18:00:00Z,1016.2,20.8,19.9
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-23T21:00:00Z,1016.8,18.5,19.2
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-23T22:00:00Z,1017.4,18.1,18.8
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-23T23:00:00Z,1017.2,18,18.6
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-24T02:00:00Z,1016.3,17.4,17.7
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-24T03:00:00Z,1015.9,16.9,17.4
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-24T07:00:00Z,1015.8,16.2,17.3
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-24T08:00:00Z,1016.2,17.4,17.4
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-24T13:00:00Z,1016.7,22.7,21
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-24T14:00:00Z,1016.4,23,20.9
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-24T16:00:00Z,1015.7,22.3,20
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-25T17:00:00Z,1014.3,25.1,20.7
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-25T20:00:00Z,1014.5,23.6,19.9
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-25T21:00:00Z,1015,21.2,19.3
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-26T01:00:00Z,1014.9,19.9,19.3
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-26T04:00:00Z,1012.8,20.2,19.1
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-26T05:00:00Z,1012.4,19.9,19.3
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-26T08:00:00Z,1014.2,20.9,18.2
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-26T12:00:00Z,1014.6,27,21.6
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-26T15:00:00Z,1013.7,25.9,20.9
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-27T16:00:00Z,1013.6,25.6,22.2
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-27T23:00:00Z,1016,20.6,18.8
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-28T05:00:00Z,1014.4,19.5,19.4
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-28T19:00:00Z,1016.5,23,21.8
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-28T22:00:00Z,1017.6,19.6,19.9
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-29T17:00:00Z,1016.7,26.7,25
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-29T18:00:00Z,1016.6,25.7,24.4
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-30T12:00:00Z,1016.3,26.7,24.7
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-30T16:00:00Z,1014.2,26.4,24.2
id3,GMT,2023-04-24T09:42:51Z,1682329371149,2023-04-30T21:00:00Z,1014.6,20.1,20.5
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-23T16:00:00Z,1015.6,22.7,20.3
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-23T19:00:00Z,1016.6,19.7,19.1
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-23T23:00:00Z,1017.9,18.2,18.1
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-24T11:00:00Z,1017.3,22,19.4
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-24T12:00:00Z,1017.1,22.9,19.9
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-24T13:00:00Z,1016.9,23.4,20.2
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-24T15:00:00Z,1016.1,23,20.3
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-24T18:00:00Z,1016.1,20.4,20.2
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-24T22:00:00Z,1017.4,18.5,18.5
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-25T08:00:00Z,1016,18.5,18.5
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-26T03:00:00Z,1014.2,18.1,18.2
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-26T10:00:00Z,1015.1,20.9,20.1
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-26T12:00:00Z,1014.9,23.1,21.4
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-26T13:00:00Z,1014.2,23.7,21.9
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-26T18:00:00Z,1013.3,20.8,21.1
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-27T00:00:00Z,1015,17.6,20.1
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-27T04:00:00Z,1013.5,17.7,18.7
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-27T07:00:00Z,1013.6,17.6,18.2
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-27T17:00:00Z,1013.2,21.9,22.4
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-27T18:00:00Z,1013.5,20.9,21.6
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-28T03:00:00Z,1014.3,17,19.4
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-28T05:00:00Z,1014.7,17.1,19.4
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-28T16:00:00Z,1016.4,25.9,23.2
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-29T00:00:00Z,1018.8,20.1,19.6
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-29T18:00:00Z,1017.9,23.5,21.8
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-29T19:00:00Z,1018.1,22.7,21.3
id1,GMT,2023-04-24T11:57:36Z,1682337456441,2023-04-30T20:00:00Z,1015.3,21.8,20.8
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-23T14:00:00Z,1016.1,22.5,19.6
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-23T19:00:00Z,1016.1,19.6,20.2
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-23T22:00:00Z,1017.3,17.9,19.5
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-24T02:00:00Z,1016.2,16.8,20.2
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-24T03:00:00Z,1015.9,16.6,19.8
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-24T11:00:00Z,1017.1,21.3,20.4
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-24T15:00:00Z,1016,22.7,20.5
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-24T21:00:00Z,1016.1,18.7,20.6
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-25T00:00:00Z,1016.9,17.8,21.7
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-25T17:00:00Z,1014.2,22,21.1
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-25T20:00:00Z,1014.5,19.1,20.9
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-26T09:00:00Z,1014.4,20.4,20.8
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-26T13:00:00Z,1014.8,23.4,20.7
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-26T14:00:00Z,1014.4,22.9,20.4
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-26T17:00:00Z,1013.2,22.5,20.3
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-27T01:00:00Z,1013.9,19.5,23
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-27T06:00:00Z,1013,17.9,22.1
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-27T11:00:00Z,1015.1,22.1,22.8
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-27T12:00:00Z,1014.7,22.8,22
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-28T20:00:00Z,1017.6,23.7,22.8
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-28T23:00:00Z,1018.4,23.9,24.3
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-29T05:00:00Z,1017.7,23.9,24.5
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-29T14:00:00Z,1019,27.2,24.4
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-29T18:00:00Z,1017.7,25.7,24.1
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-30T05:00:00Z,1016.4,24.4,25.3
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-30T07:00:00Z,1016.7,24.4,24.9
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-30T09:00:00Z,1017.3,24.7,23.9
id2,GMT,2023-04-24T15:00:18Z,1682348418741,2023-04-30T16:00:00Z,1015.1,26.1,23.6
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-23T04:00:00Z,1014.8,17.2,19.3
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-23T21:00:00Z,1016.8,18.5,19.2
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-24T02:00:00Z,1016.3,17.4,17.7
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-24T03:00:00Z,1015.9,16.9,17.4
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-24T05:00:00Z,1015.5,16.7,17.3
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-24T15:00:00Z,1016.5,22.2,20.2
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-24T19:00:00Z,1016,20.6,20
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-24T20:00:00Z,1016,20.5,19.7
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-25T06:00:00Z,1015.1,18.2,17.9
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-25T10:00:00Z,1016.6,22.3,18.8
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-25T16:00:00Z,1014.6,24.3,20.9
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-25T21:00:00Z,1015.3,21.5,19.5
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-26T23:00:00Z,1015,22.1,21
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-27T04:00:00Z,1013,20.9,19.1
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-28T23:00:00Z,1017.8,19.2,20.1
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-30T01:00:00Z,1016.9,19.2,21.8
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-30T07:00:00Z,1015.2,19.9,23.1
id3,GMT,2023-04-24T15:42:51Z,1682350971346,2023-04-30T13:00:00Z,1015.9,27.1,24.9
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-26T08:00:00Z,1014.5,21.2,20.6
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-26T16:00:00Z,1014.2,22.3,20
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-27T00:00:00Z,1014.9,22,22.3
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-27T02:00:00Z,1014.5,21.3,21.9
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-27T04:00:00Z,1014.2,20.7,21.6
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-27T17:00:00Z,1015.5,22.6,20.6
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-28T10:00:00Z,1018.1,22.2,20
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-28T13:00:00Z,1018.6,24.3,21.4
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-28T17:00:00Z,1018.1,24.7,22.6
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-28T19:00:00Z,1018.5,23.6,22.3
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-29T00:00:00Z,1019.4,22.6,23.1
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-29T04:00:00Z,1018.6,22.1,23
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-29T11:00:00Z,1021.2,24.7,22.1
id2,GMT,2023-04-23T03:39:13Z,1682221153452,2023-04-29T16:00:00Z,1019.9,25.1,22.4
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-22T01:00:00Z,1015.5,17.4,19.9
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-22T11:00:00Z,1015.7,21.1,20.7
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-22T17:00:00Z,1014.2,21.8,20.8
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-22T18:00:00Z,1014.6,22.7,21.1
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-23T09:00:00Z,1016.1,19,19.1
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-23T21:00:00Z,1016.6,18.5,19
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-24T02:00:00Z,1016,16.8,17.4
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-24T12:00:00Z,1016.9,21.9,20.4
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-25T03:00:00Z,1014.9,18.4,17.7
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-25T08:00:00Z,1015.7,18.1,17.3
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-25T11:00:00Z,1016.7,22.6,20
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-26T00:00:00Z,1015.6,20.5,18.8
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-26T05:00:00Z,1012,19.8,18.6
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-26T16:00:00Z,1013.6,22.7,20.9
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-27T10:00:00Z,1015,22.2,20.1
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-27T17:00:00Z,1014.8,23.7,21.7
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-28T03:00:00Z,1015.6,18.4,18.7
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-28T04:00:00Z,1015.5,18.2,18.7
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-28T20:00:00Z,1018.3,21.4,20.3
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-28T22:00:00Z,1018.8,20,19.5
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-29T00:00:00Z,1019.1,19.7,19.9
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-29T06:00:00Z,1018.8,18.1,19.3
id3,GMT,2023-04-23T03:42:50Z,1682221370266,2023-04-29T19:00:00Z,1019,22.9,21.7
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-22T07:00:00Z,1013.9,17.7,19.2
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-22T15:00:00Z,1013.9,23.4,22.5
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-22T18:00:00Z,1014.4,22.4,21.4
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-22T19:00:00Z,1014.5,21.5,20.9
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-22T22:00:00Z,1016.1,19.4,19.7
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-24T03:00:00Z,1016,17.9,17.8
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-25T15:00:00Z,1013.8,23.9,22.1
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-25T19:00:00Z,1013.4,20.8,21.2
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-26T04:00:00Z,1012.2,18.4,19
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-26T13:00:00Z,1012.9,24.7,21.8
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-26T19:00:00Z,1011.8,19.9,21.4
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-27T02:00:00Z,1012.3,18.5,19.3
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-27T14:00:00Z,1014.3,26,23.3
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-27T20:00:00Z,1015,21.5,20.3
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-27T21:00:00Z,1015.5,20.6,19.6
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-27T22:00:00Z,1015.7,20.3,19.5
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-28T17:00:00Z,1017.6,24.8,22.6
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-28T23:00:00Z,1019.5,20.9,20.6
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-29T02:00:00Z,1019.4,20.9,20.4
id1,GMT,2023-04-23T05:57:35Z,1682229455604,2023-04-29T23:00:00Z,1021.6,20.8,20
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-22T01:00:00Z,1015.3,18.5,18.8
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-22T04:00:00Z,1014.2,17.7,19.8
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-22T15:00:00Z,1014,24.5,19.8
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-23T00:00:00Z,1016.2,19.5,19.6
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-23T05:00:00Z,1014.6,18.1,19.6
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-23T13:00:00Z,1016.4,21.4,20
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-23T14:00:00Z,1016.1,22.3,19.9
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-23T15:00:00Z,1015.7,22.4,20
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-23T18:00:00Z,1015.6,20.6,20.6
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-24T01:00:00Z,1016.6,17,20.1
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-24T06:00:00Z,1015.1,15.9,19.9
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-24T11:00:00Z,1016.2,22.8,20.4
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-24T12:00:00Z,1016,23.7,20.6
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-24T16:00:00Z,1015.1,22.8,20.7
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-24T18:00:00Z,1014.9,21.7,20.9
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-24T21:00:00Z,1015.8,19.6,20.8
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-25T10:00:00Z,1015.6,20.2,19.9
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-25T12:00:00Z,1015.3,23.2,21.5
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-26T07:00:00Z,1012.7,17.3,22.3
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-26T10:00:00Z,1013,23,20.5
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-26T15:00:00Z,1012.3,24.2,20.3
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-26T23:00:00Z,1012.5,21.7,22
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-27T11:00:00Z,1015.2,23.1,20.6
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-27T15:00:00Z,1014.5,24.7,21.9
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-28T00:00:00Z,1016.3,21.7,20.9
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-28T11:00:00Z,1018.1,22.8,20.6
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-29T15:00:00Z,1020.9,26.1,23.6
id2,GMT,2023-04-23T09:39:13Z,1682242753627,2023-04-29T16:00:00Z,1020.6,25.9,23.6
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-22T11:00:00Z,1015.7,21.1,20.7
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-22T18:00:00Z,1014.6,22.7,21.1
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-22T20:00:00Z,1014.6,21.1,20.5
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-22T23:00:00Z,1016.5,18.5,20.1
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-23T02:00:00Z,1015.5,17.8,19.7
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-23T05:00:00Z,1014.7,17,19.2
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-23T07:00:00Z,1015.6,16.6,19
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-23T15:00:00Z,1016,20.7,20.9
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-24T05:00:00Z,1015.2,16.4,17.5
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-24T06:00:00Z,1015.1,16.3,17.7
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-24T13:00:00Z,1016.6,22.3,21.2
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-24T20:00:00Z,1015.7,20.4,19.3
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-25T06:00:00Z,1014.1,18.3,17.7
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-25T08:00:00Z,1015.1,19.3,17.1
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-25T10:00:00Z,1015.9,21.5,19
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-26T19:00:00Z,1012.3,26.3,21.8
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-27T04:00:00Z,1011.8,21.3,19
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-27T15:00:00Z,1013.9,24.6,21.7
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-27T23:00:00Z,1015.8,20.2,19.3
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T03:00:00Z,1015,19.4,19.5
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T06:00:00Z,1015.2,18.6,19.1
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T11:00:00Z,1017.8,22.5,20.3
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T12:00:00Z,1018.2,23.1,20.7
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T13:00:00Z,1018.1,23.6,21.1
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T14:00:00Z,1017.8,24.1,21.5
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T16:00:00Z,1017.4,24.6,22.3
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T18:00:00Z,1017.4,24,22.5
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-28T22:00:00Z,1018.8,20.2,19.6
id3,GMT,2023-04-23T09:42:50Z,1682242970461,2023-04-29T17:00:00Z,1019.2,26.2,24.6
id1,GMT,2023-04-23T11:57:35Z,1682251055736,2023-04-22T02:00:00Z,1014.6,18,18.6
